#   time            Cubic	   Hexagonal 
   4.9800000e+01   5.0948000e+03   3.3029733e+04
   4.9900000e+01   5.0935333e+03   3.3064800e+04
   5.0000000e+01   5.0890667e+03   3.3030400e+04
   5.0100000e+01   5.0748667e+03   3.3071267e+04
   5.0200000e+01   5.0978000e+03   3.3045200e+04
   5.0300000e+01   5.0786000e+03   3.3102200e+04
   5.0400000e+01   5.0782000e+03   3.3122933e+04
   5.0500000e+01   5.0795333e+03   3.3145667e+04
   5.0600000e+01   5.1001333e+03   3.3175800e+04
   5.0700000e+01   5.0821333e+03   3.3184667e+04
   5.0800000e+01   5.0937333e+03   3.3245600e+04
   5.0900000e+01   5.1475333e+03   3.3254600e+04
   5.1000000e+01   5.1475333e+03   3.3248467e+04
   5.1100000e+01   5.1598667e+03   3.3330600e+04
   5.1200000e+01   5.1791333e+03   3.3370200e+04
   5.1300000e+01   5.1972000e+03   3.3511267e+04
   5.1400000e+01   5.1919333e+03   3.3630867e+04
   5.1500000e+01   5.1888000e+03   3.3677867e+04
   5.1600000e+01   5.1857333e+03   3.3666600e+04
   5.1700000e+01   5.2023333e+03   3.3666933e+04
   5.1800000e+01   5.2102667e+03   3.3741267e+04
   5.1900000e+01   5.2046667e+03   3.3783067e+04
   5.2000000e+01   5.1935333e+03   3.3811200e+04
   5.2100000e+01   5.2171333e+03   3.3911600e+04
   5.2200000e+01   5.2354000e+03   3.3868067e+04
   5.2300000e+01   5.2322000e+03   3.3961800e+04
   5.2400000e+01   5.2522667e+03   3.4006800e+04
   5.2500000e+01   5.2301333e+03   3.4150000e+04
   5.2600000e+01   5.2589333e+03   3.4181000e+04
   5.2700000e+01   5.2678667e+03   3.4210267e+04
   5.2800000e+01   5.2532000e+03   3.4239067e+04
   5.2900000e+01   5.2590000e+03   3.4276467e+04
   5.3000000e+01   5.2592000e+03   3.4291867e+04
   5.3100000e+01   5.2362667e+03   3.4319333e+04
   5.3200000e+01   5.2721333e+03   3.4410600e+04
   5.3300000e+01   5.2713333e+03   3.4429333e+04
   5.3400000e+01   5.2941333e+03   3.4501467e+04
   5.3500000e+01   5.2662667e+03   3.4482467e+04
   5.3600000e+01   5.2914667e+03   3.4583400e+04
   5.3700000e+01   5.2709333e+03   3.4553400e+04
   5.3800000e+01   5.2857333e+03   3.4550600e+04
   5.3900000e+01   5.2820667e+03   3.4591733e+04
   5.4000000e+01   5.2490000e+03   3.4582467e+04
   5.4100000e+01   5.2364000e+03   3.4596733e+04
   5.4200000e+01   5.2140667e+03   3.4558400e+04
   5.4300000e+01   5.1894000e+03   3.4570067e+04
   5.4400000e+01   5.2028667e+03   3.4611467e+04
   5.4500000e+01   5.2207333e+03   3.4674333e+04
   5.4600000e+01   5.1948000e+03   3.4611267e+04
   5.4700000e+01   5.2138667e+03   3.4622133e+04
   5.4800000e+01   5.1908667e+03   3.4611933e+04
   5.4900000e+01   5.2114000e+03   3.4629000e+04
   5.5000000e+01   5.2236000e+03   3.4781067e+04
   5.5100000e+01   5.2221333e+03   3.4771800e+04
   5.5200000e+01   5.2229333e+03   3.4807733e+04
   5.5300000e+01   5.2290000e+03   3.4842867e+04
   5.5400000e+01   5.2312667e+03   3.4864733e+04
   5.5500000e+01   5.2342667e+03   3.4868133e+04
   5.5600000e+01   5.2466000e+03   3.4944067e+04
   5.5700000e+01   5.2404667e+03   3.5078667e+04
   5.5800000e+01   5.2493333e+03   3.5130800e+04
   5.5900000e+01   5.2274000e+03   3.5102000e+04
   5.6000000e+01   5.2567333e+03   3.5220733e+04
   5.6100000e+01   5.2986000e+03   3.5234867e+04
   5.6200000e+01   5.2975333e+03   3.5265600e+04
   5.6300000e+01   5.3158000e+03   3.5280067e+04
   5.6400000e+01   5.3049333e+03   3.5280933e+04
   5.6500000e+01   5.3148667e+03   3.5260733e+04
   5.6600000e+01   5.3045333e+03   3.5287867e+04
   5.6700000e+01   5.2905333e+03   3.5345067e+04
   5.6800000e+01   5.3242000e+03   3.5465800e+04
   5.6900000e+01   5.2871333e+03   3.5504667e+04
   5.7000000e+01   5.3165333e+03   3.5509867e+04
   5.7100000e+01   5.3196000e+03   3.5446533e+04
   5.7200000e+01   5.3234000e+03   3.5519000e+04
   5.7300000e+01   5.3307333e+03   3.5561067e+04
   5.7400000e+01   5.3390667e+03   3.5548133e+04
   5.7500000e+01   5.3587333e+03   3.5662267e+04
   5.7600000e+01   5.3744667e+03   3.5713533e+04
   5.7700000e+01   5.3424000e+03   3.5758133e+04
   5.7800000e+01   5.3026000e+03   3.5641533e+04
   5.7900000e+01   5.2824000e+03   3.5574933e+04
   5.8000000e+01   5.2626000e+03   3.5588867e+04
   5.8100000e+01   5.2724000e+03   3.5571867e+04
   5.8200000e+01   5.2918667e+03   3.5656533e+04
   5.8300000e+01   5.2933333e+03   3.5688333e+04
   5.8400000e+01   5.3019333e+03   3.5695600e+04
   5.8500000e+01   5.2707333e+03   3.5674600e+04
   5.8600000e+01   5.2933333e+03   3.5738400e+04
   5.8700000e+01   5.2979333e+03   3.5779267e+04
   5.8800000e+01   5.2991333e+03   3.5760200e+04
   5.8900000e+01   5.2742000e+03   3.5779867e+04
   5.9000000e+01   5.3004667e+03   3.5874467e+04
   5.9100000e+01   5.3184000e+03   3.5826867e+04
   5.9200000e+01   5.2974000e+03   3.5816133e+04
   5.9300000e+01   5.2970000e+03   3.5835467e+04
   5.9400000e+01   5.3034667e+03   3.5873333e+04
   5.9500000e+01   5.2933333e+03   3.5807733e+04
   5.9600000e+01   5.3048667e+03   3.5890333e+04
   5.9700000e+01   5.2950667e+03   3.5829267e+04
   5.9800000e+01   5.3019333e+03   3.5837200e+04
   5.9900000e+01   5.3117333e+03   3.5939133e+04
   6.0000000e+01   5.3034667e+03   3.5915067e+04
